stage,stage_title,element_no,group,vx[kN/m]
4045,Protective concrete,30189,301,-167.71
4045,Protective concrete,30190,301,-170.02
4045,Protective concrete,30191,301,-162.12
4045,Protective concrete,30192,301,-147.54
4045,Protective concrete,30193,301,-127.51
4045,Protective concrete,30194,301,-120.19
4045,Protective concrete,30195,301,-116.55
4045,Protective concrete,30196,301,-102.96
4045,Protective concrete,30197,301,-111.63
4045,Protective concrete,30198,301,-97.45
4045,Protective concrete,30199,301,-112.07
4045,Protective concrete,30200,301,-122.57
4045,Protective concrete,30201,301,-136.76
4045,Protective concrete,30202,301,-149.70
4045,Protective concrete,30203,301,-131.23
4045,Protective concrete,30204,301,-177.29
4045,Protective concrete,30205,301,-209.73
4045,Protective concrete,30206,301,-209.14
4045,Protective concrete,30207,301,-173.59
4045,Protective concrete,30208,301,-107.45
4045,Protective concrete,30209,301,17.45
4045,Protective concrete,30210,301,302.52
4045,Protective concrete,30211,301,954.26
4045,Protective concrete,30212,301,2166.48
4045,Protective concrete,30213,301,3470.42
4045,Protective concrete,30214,550,-283.91
4045,Protective concrete,30215,550,-154.66
4045,Protective concrete,30216,550,-27.72
4045,Protective concrete,30217,550,100.96
4045,Protective concrete,30218,550,227.73
4045,Protective concrete,30219,550,-328.78
4045,Protective concrete,30220,550,-148.05
4045,Protective concrete,30221,550,-26.81
4045,Protective concrete,30222,550,97.91
4045,Protective concrete,30223,550,234.89
4045,Protective concrete,30224,550,-305.50
4045,Protective concrete,30225,550,-133.15
4045,Protective concrete,30226,550,-4.89
4045,Protective concrete,30227,550,125.41
4045,Protective concrete,30228,550,294.57
4045,Protective concrete,30229,550,-207.81
4045,Protective concrete,30230,550,-70.80
4045,Protective concrete,30231,550,51.84
4045,Protective concrete,30232,550,176.61
4045,Protective concrete,30233,550,292.46
4045,Protective concrete,30234,550,-288.38
4045,Protective concrete,30235,550,-158.26
4045,Protective concrete,30236,550,-27.44
4045,Protective concrete,30237,550,100.67
4045,Protective concrete,30238,550,223.00
4045,Protective concrete,30239,550,-279.29
4045,Protective concrete,30240,550,-154.88
4045,Protective concrete,30241,550,-29.69
4045,Protective concrete,30242,550,95.49
4045,Protective concrete,30243,550,252.46
4045,Protective concrete,30244,550,-248.81
4045,Protective concrete,30245,550,-128.00
4045,Protective concrete,30246,550,-2.29
4045,Protective concrete,30247,550,116.82
4045,Protective concrete,30248,550,272.40
4045,Protective concrete,30249,550,-172.80
4045,Protective concrete,30250,550,-54.24
4046,Backfill,10101,101,-9673.68
4046,Backfill,10103,101,-6771.78
4046,Backfill,10104,101,-3416.51
4046,Backfill,10105,101,-1453.14
4046,Backfill,10106,101,-405.78
4046,Backfill,10107,101,111.93
4046,Backfill,10108,101,368.47
4046,Backfill,10109,101,475.16
4046,Backfill,10110,101,652.62
4046,Backfill,10111,101,590.54
4046,Backfill,10112,101,526.33
4046,Backfill,10113,101,562.48
4046,Backfill,10114,101,471.69
4046,Backfill,10115,101,438.81
4046,Backfill,10116,101,421.17
4046,Backfill,10117,101,368.16
4046,Backfill,10118,101,364.29
4046,Backfill,10119,101,339.79
4046,Backfill,10120,101,315.54
4046,Backfill,10121,101,298.10
4046,Backfill,10122,101,299.36
4046,Backfill,10123,101,278.94
4046,Backfill,10124,101,264.06
4046,Backfill,10125,101,268.54
4046,Backfill,10126,101,264.77
4046,Backfill,10127,101,255.26
4046,Backfill,10128,101,254.12
4046,Backfill,10129,101,253.35
4046,Backfill,10130,101,248.25
4046,Backfill,10131,101,248.38
4046,Backfill,10132,101,247.27
4046,Backfill,10133,101,239.36
4046,Backfill,10134,101,246.02
4046,Backfill,10135,101,247.16
4046,Backfill,10136,101,253.72
4046,Backfill,10137,101,252.79
4046,Backfill,10138,101,255.30
4046,Backfill,10139,101,262.10
4046,Backfill,10140,101,274.94
4046,Backfill,10141,101,283.36
4046,Backfill,10142,101,291.80
4046,Backfill,10143,101,301.65
4046,Backfill,10144,101,324.17
4046,Backfill,10145,101,336.25
4046,Backfill,10146,101,358.71
4046,Backfill,10147,101,384.39
4046,Backfill,10148,101,405.67
4046,Backfill,10149,101,448.05
4046,Backfill,10150,101,454.58
4046,Backfill,10151,101,542.80
4046,Backfill,10152,101,561.57
4046,Backfill,10153,101,504.25
4046,Backfill,10154,101,569.16
4046,Backfill,10155,101,539.05
4046,Backfill,10156,101,437.25
4046,Backfill,10157,101,154.97
4046,Backfill,10158,101,-459.98
4046,Backfill,10159,101,-1509.11
4046,Backfill,10160,101,-3389.01
4046,Backfill,10161,101,-6587.19
4046,Backfill,10162,101,-10735.64
4046,Backfill,20101,201,3623.32
4046,Backfill,20102,201,1902.86
4046,Backfill,20103,201,695.82
4046,Backfill,20104,201,203.55
4046,Backfill,20105,201,28.27
4046,Backfill,20106,201,-25.98
4046,Backfill,20107,201,-0.95
4046,Backfill,20108,201,68.95
4046,Backfill,20109,201,163.52
4046,Backfill,20110,201,324.91
4046,Backfill,20111,201,484.30
4046,Backfill,20112,201,875.63
4046,Backfill,20113,201,1309.83
4046,Backfill,20114,201,1970.29
4046,Backfill,20115,201,3442.65
4046,Backfill,20116,201,1989.43
4046,Backfill,20117,201,1238.46
4046,Backfill,20118,201,834.06
4046,Backfill,20119,201,600.93
4046,Backfill,20120,201,446.80
4046,Backfill,20121,201,366.60
4046,Backfill,20122,201,310.63
4046,Backfill,20123,201,302.99
4046,Backfill,20124,201,322.28
4046,Backfill,20125,201,392.43
4046,Backfill,20126,201,485.17
4046,Backfill,20127,201,660.13
4046,Backfill,20128,201,910.40
4046,Backfill,20129,201,1312.73
4046,Backfill,20130,201,1872.46
4046,Backfill,20131,201,2246.78
4046,Backfill,20132,201,3813.12
4046,Backfill,20133,201,2775.23
4046,Backfill,20134,201,1850.94
4046,Backfill,20135,201,1199.83
4046,Backfill,20136,201,833.24
4046,Backfill,20137,201,606.28
4046,Backfill,20138,201,423.66
4046,Backfill,20139,201,318.91
4046,Backfill,20140,201,252.76
4046,Backfill,20141,201,202.29
4046,Backfill,20142,201,159.15
4046,Backfill,20143,201,136.77
4046,Backfill,20144,201,114.78
4046,Backfill,20145,201,108.54
4046,Backfill,20146,201,101.71
4046,Backfill,20147,201,104.17
4046,Backfill,20148,201,100.75
4046,Backfill,20149,201,103.48
4046,Backfill,20150,201,107.07
4046,Backfill,20151,201,109.25
4046,Backfill,20152,201,129.35
4046,Backfill,20153,201,150.02
4046,Backfill,20154,201,181.52
4046,Backfill,20155,201,232.45
4046,Backfill,20156,201,291.11
4046,Backfill,20157,201,383.11
4046,Backfill,20158,201,523.20
4046,Backfill,20159,201,727.97
4046,Backfill,20160,201,1008.18
4046,Backfill,20161,201,1467.48
4046,Backfill,20162,201,2319.35
4046,Backfill,20163,201,3712.40
4046,Backfill,20164,201,2323.48
4046,Backfill,20165,201,1456.74
4046,Backfill,20166,201,984.16
4046,Backfill,20167,201,725.23
4046,Backfill,20168,201,530.08
4046,Backfill,20169,201,411.75
4046,Backfill,20170,201,321.89
4046,Backfill,20171,201,294.81
4046,Backfill,20172,201,296.16
4046,Backfill,20173,201,319.14
4046,Backfill,20174,201,384.74
4046,Backfill,20175,201,493.36
4046,Backfill,20176,201,670.36
4046,Backfill,20177,201,986.11
4046,Backfill,20178,201,1523.18
4046,Backfill,20179,201,2265.86
4046,Backfill,20180,201,2569.34
4046,Backfill,20181,201,1597.51
4046,Backfill,20182,201,980.41
4046,Backfill,20183,201,608.11
4046,Backfill,20184,201,367.42
4046,Backfill,20185,201,214.11
4046,Backfill,20186,201,99.05
4046,Backfill,20187,201,13.17
4046,Backfill,20188,201,-38.92
4046,Backfill,20189,201,-13.18
4046,Backfill,20190,201,107.85
4046,Backfill,20191,201,463.40
4046,Backfill,20192,201,1486.10
4046,Backfill,20193,201,3949.92
4046,Backfill,30101,301,3032.19
4046,Backfill,30102,301,2240.55
4046,Backfill,30103,301,1316.65
4046,Backfill,30104,301,651.94
4046,Backfill,30105,301,205.50
4046,Backfill,30106,301,-1.43
4046,Backfill,30107,301,-139.45
4046,Backfill,30108,301,-167.27
4046,Backfill,30109,301,-192.99
4046,Backfill,30110,301,-180.59
4046,Backfill,30111,301,-164.79
4046,Backfill,30112,301,-133.64
4046,Backfill,30113,301,-129.46
4046,Backfill,30114,301,-114.93
4046,Backfill,30115,301,-103.87
4046,Backfill,30116,301,-123.84
4046,Backfill,30117,301,-96.64
4046,Backfill,30118,301,-102.02
4046,Backfill,30119,301,-108.71
4046,Backfill,30120,301,-109.05
4046,Backfill,30121,301,-124.52
4046,Backfill,30122,301,-138.56
4046,Backfill,30123,301,-144.48
4046,Backfill,30124,301,-168.32
4046,Backfill,30125,301,-164.92
4046,Backfill,30126,301,-164.91
4046,Backfill,30127,301,-169.61
4046,Backfill,30128,301,-166.28
4046,Backfill,30129,301,-163.38
4046,Backfill,30130,301,-157.51
4046,Backfill,30131,301,-152.38
4046,Backfill,30132,301,-141.27
4046,Backfill,30133,301,-116.64
4046,Backfill,30134,301,-108.75
4046,Backfill,30135,301,-95.56
4046,Backfill,30136,301,-75.86
4046,Backfill,30137,301,-61.98
4046,Backfill,30138,301,-52.69
4046,Backfill,30139,301,-49.61
4046,Backfill,30140,301,-38.79
4046,Backfill,30141,301,-28.99
4046,Backfill,30142,301,-29.08
4046,Backfill,30143,301,-27.07
4046,Backfill,30144,301,-22.26
4046,Backfill,30145,301,-20.23
4046,Backfill,30146,301,-20.96
4046,Backfill,30147,301,-21.41
4046,Backfill,30148,301,-21.94
4046,Backfill,30149,301,-21.46
4046,Backfill,30150,301,-21.77
4046,Backfill,30151,301,-23.48
4046,Backfill,30152,301,-25.10
4046,Backfill,30153,301,-22.45
4046,Backfill,30154,301,-22.84
4046,Backfill,30155,301,-28.58
4046,Backfill,30156,301,-26.90
4046,Backfill,30157,301,-25.83
4046,Backfill,30158,301,-27.22
4046,Backfill,30159,301,-26.78
4046,Backfill,30160,301,-24.83
4046,Backfill,30161,301,-24.84
4046,Backfill,30162,301,-23.81
4046,Backfill,30163,301,-24.29
4046,Backfill,30164,301,-23.72
4046,Backfill,30165,301,-23.15
4046,Backfill,30166,301,-23.24
4046,Backfill,30167,301,-24.90
4046,Backfill,30168,301,-20.50
4046,Backfill,30169,301,-23.15
4046,Backfill,30170,301,-25.80
4046,Backfill,30171,301,-18.18
4046,Backfill,30172,301,-22.03
4046,Backfill,30173,301,-27.09
4046,Backfill,30174,301,-34.89
4046,Backfill,30175,301,-38.44
4046,Backfill,30176,301,-37.38
4046,Backfill,30177,301,-53.93
4046,Backfill,30178,301,-65.17
4046,Backfill,30179,301,-83.07
4046,Backfill,30180,301,-94.02
4046,Backfill,30181,301,-106.94
4046,Backfill,30182,301,-125.29
4046,Backfill,30183,301,-141.81
4046,Backfill,30184,301,-152.87
4046,Backfill,30185,301,-161.70
4046,Backfill,30186,301,-172.39
4046,Backfill,30187,301,-176.70
4046,Backfill,30188,301,-176.24
4046,Backfill,30189,301,-163.27
4046,Backfill,30190,301,-165.47
4046,Backfill,30191,301,-157.81
4046,Backfill,30192,301,-143.39
4046,Backfill,30193,301,-123.91
4046,Backfill,30194,301,-116.54
4046,Backfill,30195,301,-112.48
4046,Backfill,30196,301,-100.40
4046,Backfill,30197,301,-108.70
4046,Backfill,30198,301,-93.09
4046,Backfill,30199,301,-106.35
4046,Backfill,30200,301,-115.95
4046,Backfill,30201,301,-129.01
4046,Backfill,30202,301,-139.24
4046,Backfill,30203,301,-119.85
4046,Backfill,30204,301,-162.95
4046,Backfill,30205,301,-192.73
4046,Backfill,30206,301,-192.35
4046,Backfill,30207,301,-157.61
4046,Backfill,30208,301,-98.24
4046,Backfill,30209,301,10.84
4046,Backfill,30210,301,264.56
4046,Backfill,30211,301,843.90
4046,Backfill,30212,301,1919.27
4046,Backfill,30213,301,3077.05
4046,Backfill,30214,550,-273.88
4046,Backfill,30215,550,-109.53
4046,Backfill,30216,550,39.56
4046,Backfill,30217,550,183.36
4046,Backfill,30218,550,320.38
4046,Backfill,30219,550,-371.54
4046,Backfill,30220,550,-176.96
4046,Backfill,30221,550,-50.36
4046,Backfill,30222,550,76.56
4046,Backfill,30223,550,216.14
4046,Backfill,30224,550,-365.49
4046,Backfill,30225,550,-180.43
4046,Backfill,30226,550,-48.27
4046,Backfill,30227,550,83.21
4046,Backfill,30228,550,242.92
4046,Backfill,30229,550,-246.99
4046,Backfill,30230,550,-109.10
4046,Backfill,30231,550,14.43
4046,Backfill,30232,550,137.90
4046,Backfill,30233,550,252.31
4046,Backfill,30234,550,-276.40
4046,Backfill,30235,550,-111.39
4046,Backfill,30236,550,40.70
4046,Backfill,30237,550,182.19
4046,Backfill,30238,550,313.32
4046,Backfill,30239,550,-317.23
4046,Backfill,30240,550,-187.19
4046,Backfill,30241,550,-59.06
4046,Backfill,30242,550,73.05
4046,Backfill,30243,550,232.81
4046,Backfill,30244,550,-298.51
4046,Backfill,30245,550,-177.86
4046,Backfill,30246,550,-53.35
4046,Backfill,30247,550,72.43
4046,Backfill,30248,550,226.42
4046,Backfill,30249,550,-207.79
4046,Backfill,30250,550,-92.82
4047,Ballast concrete of 16.8,10101,101,-9992.83
4047,Ballast concrete of 16.8,10103,101,-7007.71
4047,Ballast concrete of 16.8,10104,101,-3555.27
4047,Ballast concrete of 16.8,10105,101,-1535.86
4047,Ballast concrete of 16.8,10106,101,-459.95
4047,Ballast concrete of 16.8,10107,101,69.77
4047,Ballast concrete of 16.8,10108,101,332.65
4047,Ballast concrete of 16.8,10109,101,442.12
4047,Ballast concrete of 16.8,10110,101,612.79
4047,Ballast concrete of 16.8,10111,101,550.13
4047,Ballast concrete of 16.8,10112,101,485.09
4047,Ballast concrete of 16.8,10113,101,513.42
4047,Ballast concrete of 16.8,10114,101,422.33
4047,Ballast concrete of 16.8,10115,101,386.35
4047,Ballast concrete of 16.8,10116,101,363.63
4047,Ballast concrete of 16.8,10117,101,310.78
4047,Ballast concrete of 16.8,10118,101,302.63
4047,Ballast concrete of 16.8,10119,101,276.24
4047,Ballast concrete of 16.8,10120,101,250.19
4047,Ballast concrete of 16.8,10121,101,232.11
4047,Ballast concrete of 16.8,10122,101,230.30
4047,Ballast concrete of 16.8,10123,101,209.53
4047,Ballast concrete of 16.8,10124,101,194.41
4047,Ballast concrete of 16.8,10125,101,196.87
4047,Ballast concrete of 16.8,10126,101,191.91
4047,Ballast concrete of 16.8,10127,101,182.36
4047,Ballast concrete of 16.8,10128,101,180.12
4047,Ballast concrete of 16.8,10129,101,178.15
4047,Ballast concrete of 16.8,10130,101,173.08
4047,Ballast concrete of 16.8,10131,101,173.01
4047,Ballast concrete of 16.8,10132,101,173.33
4047,Ballast concrete of 16.8,10133,101,166.99
4047,Ballast concrete of 16.8,10134,101,172.64
4047,Ballast concrete of 16.8,10135,101,173.79
4047,Ballast concrete of 16.8,10136,101,180.10
4047,Ballast concrete of 16.8,10137,101,180.85
4047,Ballast concrete of 16.8,10138,101,183.84
4047,Ballast concrete of 16.8,10139,101,190.80
4047,Ballast concrete of 16.8,10140,101,203.67
4047,Ballast concrete of 16.8,10141,101,213.06
4047,Ballast concrete of 16.8,10142,101,223.47
4047,Ballast concrete of 16.8,10143,101,234.89
4047,Ballast concrete of 16.8,10144,101,258.17
4047,Ballast concrete of 16.8,10145,101,273.33
4047,Ballast concrete of 16.8,10146,101,298.02
4047,Ballast concrete of 16.8,10147,101,326.28
4047,Ballast concrete of 16.8,10148,101,350.75
4047,Ballast concrete of 16.8,10149,101,394.52
4047,Ballast concrete of 16.8,10150,101,406.65
4047,Ballast concrete of 16.8,10151,101,494.69
4047,Ballast concrete of 16.8,10152,101,517.83
4047,Ballast concrete of 16.8,10153,101,468.45
4047,Ballast concrete of 16.8,10154,101,531.81
4047,Ballast concrete of 16.8,10155,101,503.07
4047,Ballast concrete of 16.8,10156,101,400.62
4047,Ballast concrete of 16.8,10157,101,114.83
4047,Ballast concrete of 16.8,10158,101,-511.95
4047,Ballast concrete of 16.8,10159,101,-1589.71
4047,Ballast concrete of 16.8,10160,101,-3525.48
4047,Ballast concrete of 16.8,10161,101,-6819.63
4047,Ballast concrete of 16.8,10162,101,-11089.25
4047,Ballast concrete of 16.8,20101,201,3658.65
4047,Ballast concrete of 16.8,20102,201,1921.48
4047,Ballast concrete of 16.8,20103,201,702.75
4047,Ballast concrete of 16.8,20104,201,205.53
4047,Ballast concrete of 16.8,20105,201,28.43
4047,Ballast concrete of 16.8,20106,201,-26.49
4047,Ballast concrete of 16.8,20107,201,-1.32
